Rows	logFC_CMC	AveExpr_CMC	t_CMC	P.Value_CMC	adj.P.Val_CMC	B_CMC	logFC_BrainSeq	AveExpr_BrainSeq	t_BrainSeq	P.Value_BrainSeq	adj.P.Val_BrainSeq	B_BrainSeq	logFC_NeuN	AveExpr_NeuN	t_NeuN	P.Value_NeuN	adj.P.Val_NeuN	B_NeuN
2685	MRPS10	-0.00891325953993256	5.89317236535654	-0.762786023186872	0.445937791590271	0.825657884343888	-7.58229561708171	0.0141273491563982	4.29999260867894	1.01185957504019	0.312276158511843	0.693804009398184	-7.55101195304191	-0.142027139792857	2.99837855926767	-0.845184718157249	0.403442081579952	0.680624618538465	-5.88153076282649
2686	MRPS15	-0.0120730391584699	5.3659415135783	-0.883056342742539	0.377614933099477	0.778616971498057	-7.49063903396081	-0.0277585562723125	5.4233392796161	-2.61958727593534	0.00917129078105748	0.130456932130552	-4.65088878719007	0.0470740518874362	4.21116865524651	0.302902761744042	0.76366107468398	0.897491985771818	-6.24090778992836
2687	MRPS22	-0.0101103545083081	6.66143758738485	-0.858522599751255	0.391000531166415	0.79054262709654	-7.50756359486952	-0.00688406988336027	6.05764056705172	-0.599217630787774	0.549399879981448	0.872010947069198	-7.87098552426948	-0.053632468659064	4.20089030288159	-0.416727718869664	0.679286237013686	0.856855688904671	-6.14652832768036
2688	MRPS27	-0.034758987775854	6.72963691606703	-2.5255973497469	0.0118469251545849	0.153455439875873	-4.71041263772787	-0.0209665854406764	6.56334174535496	-1.16376975742691	0.245278267242705	0.625905467791581	-7.39707106911225	-0.13043586953864	4.21668601167165	-1.26761441993055	0.212858163626241	0.499072151269568	-5.39444227815247
2689	MRPS30	0.0146753886148171	7.57104987780056	1.54466276167001	0.12303775740448	0.485174661930036	-6.6924122169372	-0.0184925486231619	4.85000086943223	-1.58654189467966	0.113483209418879	0.442448902422855	-6.81105315865401	0.0248749862892877	7.2184183319043	0.274889920809212	0.784930537144147	0.908532549615705	-6.22825332395698
2690	MRPS7	0.0136744424096515	5.76756033248677	0.931392041191309	0.352084131619965	0.757460631085119	-7.45536726591365	-0.0295224106398091	6.32910058843117	-2.20670528146583	0.0279573088632632	0.225499827600345	-5.64281909186975	0.139800247817285	2.94146698279265	0.730154301912841	0.4698955015338	0.726748064324522	-5.99821713390747
2691	MRRF	0.0209470645340825	5.45393598191212	1.59143205568793	0.112121642751754	0.464968738516121	-6.62268081215842	-0.00211690325164476	4.58447068423381	-0.160062914061062	0.872920145681472	0.999999997573668	-8.04892816879422	0.141760103351097	4.50273602652774	0.942694842088696	0.351954104951145	0.637778815199649	-5.77760001548251
2692	MRTO4	-0.0117713746935341	5.7256062369682	-0.815618112066978	0.415092977442318	0.807521940409476	-7.54630742321428	-0.0222929694265564	4.92722675809386	-1.46725778263498	0.143167912122654	0.491173562971266	-6.98042371935245	-0.114702662601046	3.69266328506077	-0.573955873336535	0.569471802180104	0.795403269451507	-6.11159424087026
2693	MSANTD1	0.0327853604236499	2.65562016278386	1.46400645363599	0.143797985676997	0.517727646021681	-6.81193187867838	0.047570152466268	2.454940118757	2.03077542886339	0.0430029214476751	0.276480837517253	-6.00050614554908	0.290640913343584	3.43834252052796	1.13480095596752	0.263759620608236	0.558078995147899	-5.66777655684895
2694	MSANTD2	-0.00843177577051059	4.25953949757343	-0.540000145533434	0.589428704851791	0.91546624589266	-7.73974586608868	0.00628564800202984	4.31001687701778	0.428012618506153	0.668894620129805	0.937317772376027	-7.97923478827359	-0.0373758909211812	5.33948253268219	-0.281794985241925	0.77967143335964	0.905376616473287	-6.24581251701747
2695	MSH2	-0.01727469383251	7.42846871332296	-2.0177054518149	0.0441364085531704	0.294258851292753	-5.85146397421194	-0.0247461769769972	5.07175275753398	-2.35540342889743	0.0190316284588168	0.190415266194875	-5.29879530236315	-0.147848240750287	5.1239226217515	-1.59394717356736	0.119458789172122	0.368448383074015	-5.01033529717707
2696	MSH3	0.00393593460945483	6.95003970004101	0.238012324377841	0.811965532631523	0.999999421405898	-7.85509141078633	0.00444881259341022	3.45122759755435	0.276300065451363	0.782474143375949	0.995362306572884	-8.02596114025515	0.103216976104436	5.71995923164734	0.936842493714975	0.354916806954584	0.641415637681757	-5.8180404919128
2697	MSI2	-0.0183814421237374	7.55144801399101	-1.63744138683791	0.102144801803702	0.447873616809558	-6.53583016084882	-0.0102536893914073	6.17178022712718	-0.627915742857235	0.53045218791136	0.859471887334776	-7.86621900487642	0.0228222946174286	6.80308394937155	0.261855648009797	0.79488555034955	0.912934412017992	-6.23081783094529
2698	MSL1	0.0155791220337992	6.89996322252046	1.3237220698988	0.186178498520071	0.582349455775007	-7.00867301164598	0.0199199852128091	7.6132694382621	2.07548899677546	0.0386417917711866	0.262415073082097	-5.91404841854047	0.0249077960595972	7.54086285941292	0.296457362541662	0.768539161521329	0.89929740200276	-6.25436758685732
2699	MSL2	-0.0129225992002315	5.23568272341298	-1.25278849914857	0.210847217035776	0.614406159732095	-7.09037755325417	-0.0173742180588536	4.36815736149276	-1.40463165651319	0.160982102886658	0.517359329923137	-7.06860633304211	-0.371471880832479	5.34389038666401	-4.34343083707371	0.000104897839501858	0.00734440302938248	1.22675594650532
2700	MSRA	-0.0135172850122181	6.51194879945828	-0.747150430435133	0.45531133305742	0.832719637863524	-7.59804237259734	-0.0401424993349284	4.90093881569673	-2.75899996615343	0.00609023145325796	0.106410255863623	-4.28967727181887	-0.10117790524821	6.86541304618677	-1.2591879277706	0.215851406970002	0.502579926332616	-5.50614178452448
2701	MTA3	0.00977127341753891	7.1508310327488	1.08702395007632	0.277531128701355	0.686960854351184	-7.2786505664457	0.00445986204331541	6.49197216412407	0.364757005349667	0.715504256920154	0.962538988194232	-7.99629204801637	0.0590099729581778	6.95145570546406	0.761650894858117	0.451097816541574	0.713142578311453	-5.96546030236423
2702	MTCH1	-0.00357460619952859	9.66667663207627	-0.294624361304557	0.768398733875061	0.996501097479852	-7.83647145662649	0.0264468194397912	9.06052476160282	2.2471822016068	0.0252258444354023	0.214657657365405	-5.5508506093432	-0.0727348795584041	5.12596009881308	-0.465803018645927	0.644087941824592	0.838769595225803	-6.12355222249658
2703	MTDH	-0.00592941244091775	7.92698388588693	-0.671839759073862	0.501984851969185	0.863959556785304	-7.65662399631343	0.00318571069847743	6.0499475549889	0.311788540049827	0.7553794323586	0.981712639996089	-8.0131581815066	0.138161538761721	6.89207708158147	2.52078118830481	0.0161519866491155	0.120184839163002	-3.35791100020712
2704	MTF1	0.00569586389233696	3.37946766069709	0.358078146909269	0.720430515225855	0.977257862999296	-7.81197264426883	0.0176845084091629	3.39885215777675	1.27347541344024	0.203660596595853	0.577571960088923	-7.25216288832819	-0.172524927315957	4.67867875188687	-1.50896542786729	0.139803353014297	0.400128592233423	-5.09555716767355
2705	MTF2	0.0153142260676702	6.39322763961148	1.41995695625998	0.156220994056191	0.535308063219457	-6.86568007051083	-0.00770903672666502	5.00732514262126	-0.581371255723671	0.561349466300947	0.879352060469152	-7.88426154281811	-0.0335321028912474	6.49416119309097	-0.557786012259191	0.580351149000743	0.802895652927149	-6.09856090346541
2706	MTHFD1	-0.0194585775237573	6.70345434107972	-1.6425988276234	0.10107205247419	0.445492607970977	-6.538542955887	-0.0160029633194747	6.06416873915349	-1.27035379860665	0.204768607018859	0.578526214365156	-7.25607465036191	0.0423042521797765	4.82819456990027	0.367492595697003	0.715346136272602	0.871602999501784	-6.20413918801937
2707	MTHFD1L	-0.0152801717800293	5.67843144795362	-1.00649420977655	0.314647216421661	0.725786989990015	-7.38093765028198	0.0077224322091279	4.04061253433304	0.425062919388924	0.671041535158521	0.938182737499432	-7.97205478349471	0.169136233172386	4.59171965934018	1.54762434269359	0.130227526438997	0.385729799684607	-5.12239110699664
2708	MTHFR	-0.0190207063459155	4.96893095958631	-1.54084483660091	0.123964409490944	0.486226093734393	-6.69402705070053	-0.00484289938378539	5.68041853357137	-0.363655760702547	0.716325834491887	0.962832581173304	-7.99073726865951	-0.185240819725175	5.58397924216947	-2.35227545583575	0.0240914000825506	0.151704452881713	-3.68170040626276
2709	MTIF2	-0.0148252816797013	6.69932958169216	-1.11807763360858	0.26405143430621	0.674124244827691	-7.25299607087604	-0.00676947090346354	5.081937335348	-0.560839357765258	0.575251513361366	0.887861772107014	-7.90392433947207	0.0722334679031414	4.21545796449033	0.629300267167944	0.533020447893014	0.770909492953026	-6.04087137676057
2710	MTIF3	0.0217416431122008	5.60366211878184	1.39160713159635	0.164637921650922	0.548684762784052	-6.89487900067648	-0.0274429482244542	5.76941027926568	-1.97539703353846	0.0489768290922042	0.297194577483126	-6.11699039527133	-0.444652641043208	4.02113582946047	-3.54982659522007	0.0010701253120565	0.026670464228559	-0.92574404450683
2711	MTMR10	-0.000489475296927031	6.82387556693556	-0.0333234690470601	0.973429458362282	0.999999421405898	-7.88104303072292	-0.0474885950756787	6.80948958337315	-3.20563618184147	0.00146660036892761	0.0503261639266126	-2.98006479731428	-0.0499676109909195	4.6688943165437	-0.296336932088269	0.768630398752065	0.89929740200276	-6.24310209818565
2712	MTMR12	-0.00268829561173186	6.53709752978441	-0.273259340791477	0.784762640418535	0.999999421405898	-7.83140578231731	0.0530165074581035	5.665820875948	4.41195843627922	1.35055722715278e-05	0.00431446760857514	1.44995139706571	-0.114901991003136	6.08840550068898	-1.33961787282998	0.188543036041905	0.467641431242378	-5.41206185401497
2713	MTMR2	-0.00534358462000077	7.03333776854985	-0.455449707494238	0.648976344834483	0.944413301325412	-7.77852938599637	-0.0293577605055205	6.08898576499171	-2.47967936956286	0.0136010819500319	0.15969294840872	-5.00565386382426	0.296668577066429	4.85487992597543	2.75328399332582	0.00909170236743813	0.0862560182387224	-2.8566219798597
2714	MTMR3	0.00252509607118505	7.00843825040059	0.273614746271092	0.78448962379622	0.999999421405898	-7.84151727075217	0.0251241190662772	6.10483144190144	2.05682006077314	0.0404145063448859	0.268269769493042	-5.96462038038248	-0.223347350028637	5.94724817468591	-2.20265373375693	0.033929461624574	0.184165090184454	-4.00539266674557
2715	MTMR4	-0.0124873173098186	7.24875890579738	-1.38538271111424	0.166530956808017	0.551527831342341	-6.91232640108996	0.00717743749065175	5.83762697706603	0.591429661204022	0.554599038441093	0.876032525787446	-7.85889509930727	0.0938275738531358	6.28279506860909	1.22109948342213	0.229775301355401	0.521102290991993	-5.52726113473795
2716	MTMR6	-0.00224553764418984	7.24925030780122	-0.228069706306009	0.819681934095169	0.999999421405898	-7.85219850406655	0.00505972788358374	5.40807362950124	0.446484858793021	0.65551208734388	0.928807175555225	-7.96685245414915	0.0889288173311088	5.42115331276032	0.635458142980743	0.529041864541588	0.768370922968823	-6.09318451184224
2717	MTMR7	0.0183998357260038	6.71374142940899	1.2200010159763	0.223018921943015	0.630516364746497	-7.14127665914664	-0.000709849345630432	5.15366863388436	-0.0494156062251001	0.960615147594708	0.999999997573668	-8.05227605093146	-0.0134603025705045	6.0685575534162	-0.126881936605228	0.89972112556057	0.958340204184178	-6.23341424821349
2718	MTMR9	0.00136839968698739	6.95756754940617	0.167988421810845	0.866657870283807	0.999999421405898	-7.85891247812781	0.00542903728745835	5.50298646690131	0.694100778556019	0.488060975032347	0.834700757433193	-7.7996243654265	0.112287247693835	6.50853045739259	1.9819268353406	0.0549552816869977	0.242685732997325	-4.38141491188877
2719	MTO1	-0.00175219028689871	5.97688131471452	-0.113200208520714	0.909915631348698	0.999999421405898	-7.87667268100226	0.0182088376850743	5.33385144030951	1.64033340109269	0.101798184943776	0.421336587293881	-6.71691267470186	-0.0137417843540134	4.91717984178595	-0.176450769136413	0.860902447742545	0.942165511357556	-6.23586185528981
2720	MTOR	-0.0245556314060075	7.72153497859805	-2.40626649111093	0.0164652581705859	0.179565840553364	-4.9995002111352	-0.0256038487106006	6.33535556204495	-2.56104659969709	0.0108374873316597	0.143383978208516	-4.79341571911738	-0.0686648367724255	6.73085332748124	-0.770388341450044	0.445962677010193	0.709704171500713	-5.99580937242496
2721	MTR	0.00511690490379878	7.36895525514975	0.471580423893473	0.637424611556919	0.938386582895374	-7.77545087100774	0.0138437866623223	5.52823274895086	0.938541757387779	0.348587326659524	0.728291906219399	-7.6064768525586	0.0275048635034617	8.25037388512895	0.362486511610489	0.719051630971619	0.873612815848193	-6.13919635811571
2722	MTRF1	-0.0165194226008746	4.67674460510554	-1.09104547514701	0.275759455157837	0.685194576468287	-7.28298961656548	-0.00130580346131694	3.38510515841722	-0.0861614170329167	0.931385393205459	0.999999997573668	-8.04875203213796	-0.175348099993938	3.03461983866317	-0.872028761731928	0.388818395920696	0.668345175761564	-5.90689590917318
2723	MTRNR2L1	8.20308385142114e-09	0.0013649243426261	5.8318637468451e-05	0.999953490882793	0.999999421405898	-7.83086535937332	-4.86920889193237e-06	0.0375723039402888	-0.0342685032644832	0.972681791837793	0.999999997573668	-7.97735081428668	-0.0545001193828549	11.2783534944668	-0.40773339806649	0.685819957371071	0.859688440771217	-6.14966302349846
2724	MTRNR2L12	1.42439285401583e-10	1.35461290652461e-05	1.02210935187553e-06	0.999999184867724	0.999999421405898	-7.84014738725161	0.0331425728376244	1.01006612482883	1.06229297646772	0.288805745433617	0.669197137484348	-7.47086524367541	0.246905441701451	14.6486345176823	0.970502924507183	0.338099969975376	0.626716065014455	-5.82535759251066
2725	MTRNR2L3	-0.0107305087829116	0.247138760243181	-0.967793813915719	0.333598412974344	0.742376345094344	-7.41013782631212	-0.00564764120115843	0.0153965232742601	-3.04267463018896	0.00251480147661515	0.0663810082749992	-3.4583643506677	0.0901578579614621	3.99021796285446	0.403476794684029	0.688920654131834	0.860877175841575	-6.19629551967623
2726	MTRNR2L5	0.0194860782397788	0.413475405048531	1.29479694036819	0.195966385620369	0.594620355807956	-7.04582852327846	-4.73531420331125e-05	0.00401532534661429	-0.312221269043101	0.755050834670757	0.981712639996089	-7.8694599886705	0.209391155892562	1.87727204976381	1.19440799017742	0.23992201983013	0.533813639254261	-5.58969016654624
2727	MTRNR2L8	-0.00548554631299353	0.314263623044279	-0.38620029438726	0.699506707911621	0.968972201942865	-7.80922620968024	6.96251601732864e-05	0.566624826251791	0.00427497132705911	0.996591414590603	0.999999997573668	-8.03532301526546	0.124266733806777	12.2652709484439	0.500322170158321	0.619812289843328	0.826381362878076	-6.15352793358556
2728	MTSS1	0.00570204033735056	6.09064596979963	0.426423590312929	0.669976138809244	0.954866282004835	-7.78893195111748	2.96896926185714e-05	6.66347506175833	0.00207727652480245	0.998343710300798	0.999999997573668	-8.0610741355109	0.00697607705256123	5.97850006218525	0.0904018195972652	0.928455709097762	0.972031415701471	-6.23946542247061
2729	MTSS1L	-0.0335394338263742	6.07588505130342	-1.68239644631773	0.0930938563985226	0.429759680036228	-6.45380040468356	-0.0110067582345077	7.81405580629738	-0.595079304373967	0.552159572530398	0.873768306004244	-7.88001042699482	-0.0242602958083079	5.30432554490045	-0.184890410745173	0.854325094283119	0.940152073112737	-6.25699905902703
2730	MTUS2	0.0173010062644273	4.76309894534423	1.18409229872919	0.236918885657597	0.646752751464537	-7.17472788247215	-0.0284759022670348	3.40242710849439	-1.62750828336402	0.104492938550838	0.425966978232589	-6.72433477570491	0.112189164853985	8.20422455748991	1.21913155058479	0.230512389683094	0.52157075513738	-5.55977357689389
2731	MTX3	-0.0171740937782472	6.03876249893968	-1.63892721309722	0.101834821653973	0.44765689199002	-6.53739828629189	-0.0651121179023421	3.31842601222	-3.26356384920621	0.00120418782048538	0.045642303301344	-2.80652282800667	0.0377818764363715	5.91477609857965	0.29757302068147	0.767694105904952	0.898766618479078	-6.24579492221331
2732	MUM1	-0.0023959273162953	7.14495594394839	-0.208075238180343	0.835251900627354	0.999999421405898	-7.84797740411206	-0.00817356779018363	7.39538923343964	-0.636663786450604	0.524743337758077	0.856821887038905	-7.85677867828624	0.0856404007494211	6.63258511743578	1.08616202236004	0.28443566677983	0.577759948146529	-5.70669718340094
2733	MURC	-0.0114342132557921	2.35718546090223	-0.619172766857868	0.536074414762911	0.88576841066032	-7.68949334945599	-0.0646956647751858	1.06975143678086	-3.73463779879517	0.000218060762135385	0.017266347063503	-1.21191992381167	-0.50729682447591	4.00059947816582	-3.94892599535136	0.000338913051287656	0.0138111458465151	0.138828738651227
2734	MUT	0.00424202442070647	6.67185696969039	0.385410342157114	0.70009143395023	0.968996285496248	-7.79807188711415	-0.0323861779201077	4.84141132417571	-2.74943879590427	0.00626698730297826	0.108096719126961	-4.2988505923358	0.627779306650287	3.6038449361922	2.87414416497875	0.00667787180099083	0.0730479300622989	-2.59854211802505
2735	MVB12B	0.0358807016752114	5.60694220032744	2.60060993922374	0.00957131393474924	0.135741480612229	-4.5112694216557	-0.0190132495406	5.39015799400623	-1.20469380779684	0.229102850509267	0.607481084162045	-7.33694222324421	0.0780940953208495	4.80204405234243	0.637610399959305	0.52765501667033	0.767987964034745	-6.07026858441926
2736	MXI1	-0.000702420492038521	7.85086149353571	-0.0437008227605692	0.965159702130424	0.999999421405898	-7.88419516848073	0.0106245045784797	7.13111411645543	0.859717367984004	0.390509723647169	0.763103874398583	-7.69224175589644	0.0555940565558954	6.64700850889644	1.07277950349987	0.290319761582437	0.583831481678821	-5.65029320570665
2737	MXRA7	0.00791171219587986	6.91119434612357	0.434783389703298	0.663900501653585	0.951198195880233	-7.78432373771075	0.030504892616613	7.51773661223403	1.75196594380286	0.0806202792871166	0.376519866816605	-6.5272055006779	-0.156900795203851	5.02454000509014	-1.92244531722088	0.0622770353649222	0.26089695972502	-4.48355349427575
2738	MYADM	0.0187219702696049	3.01308175644194	0.822045461432251	0.411428755163072	0.805983837505239	-7.54863420411427	0.00652078780359574	7.02077292046004	0.305569263925558	0.760106992967533	0.983833935187318	-8.01113120896642	0.419932634863932	4.21660343447398	2.19074135131225	0.0348488066998175	0.186579894277784	-4.01025026918297
2739	MYBPC1	-0.048847782627741	6.49577299764462	-1.83465742730913	0.0671290499028077	0.365277528864441	-6.19559396915206	0.0364505239472886	5.1282292278641	0.812229691831038	0.417189785138176	0.783105418693695	-7.73502636131066	-0.0675728913342202	3.53422482284449	-0.215859304008604	0.830283443667613	0.929827607069027	-6.22824971879947
2740	MYCBP2	0.00301390487191703	10.3675308412517	0.288143474593967	0.773352022435813	0.99812648222069	-7.84988937390166	-0.0186431857566586	7.76571089110487	-1.49908942909805	0.134715686129901	0.478936356523935	-6.95509405948478	0.00953854022218006	9.31493439462791	0.167108994226353	0.868194579893416	0.945492989595917	-6.26049599195689
2741	MYCBPAP	0.0291158426629968	2.18030697347116	1.14519176355027	0.252657877889169	0.664620410108996	-7.22143925647439	-0.0430874019155558	1.62635933838912	-1.59121011639833	0.112428844207815	0.441303617054884	-6.79379771337959	-0.257787043117272	3.35484438388713	-1.668868184377	0.103588128061739	0.342378147650807	-4.91024774843868
2742	MYEF2	0.0307868262523073	6.67089768981746	2.50608056704417	0.0125128698789696	0.156987983366023	-4.7469641908374	0.00561312855759806	7.00279095000524	0.433178865617416	0.665140958926383	0.934947143962028	-7.96539992555752	0.0340587503192804	8.14306439750769	0.505368104795909	0.616298730707898	0.824548229478974	-6.11895287994944
2743	MYH10	-0.011063631620292	8.84782031162779	-1.25307448367796	0.210743213999247	0.614406159732095	-7.09720155984417	-0.0272229330304611	7.51456720459106	-2.28679462954148	0.0227803301036953	0.204745440763741	-5.46016643261952	0.0162287848058937	9.7246181277824	0.27984449449046	0.781155933943552	0.906030293535766	-6.22987334398374
2744	MYH11	-0.0426505274465692	3.94327689752103	-0.880489428110168	0.379002028098954	0.779921050074371	-7.50002300585929	-0.0139516074461342	5.50457446495074	-0.233599523318637	0.815426986591418	0.999999997573668	-8.03293082852828	0.768149212441102	3.9822753200822	3.60006169354513	0.000928160560766437	0.0246621040892839	-0.789386438179934
2745	MYH14	-0.0188716723277774	5.39898945213263	-1.11066359213614	0.267227802265891	0.676762499323737	-7.25193998146588	-0.0418481621996027	6.19875792192672	-2.22123682147662	0.0269485764280064	0.221743502354854	-5.60111941145559	-0.463499009194485	4.50337446408763	-2.39853611612069	0.0216185718416709	0.14288240969306	-3.63258812125574
2746	MYH15	0.0564186918706301	3.95962602863707	2.75807992787109	0.00601937793578467	0.103450562538463	-4.09108126920106	-0.0235990369209926	2.06409776290859	-1.0743036458916	0.283396999337277	0.665381961083724	-7.47519178348684	-0.0500663577841831	3.74671981339054	-0.356538308137966	0.723463428345635	0.876334493136981	-6.16668409096169
2747	MYH9	0.003454062669731	7.46445774721543	0.240776785230328	0.809823268177336	0.999999421405898	-7.84945597528636	-0.00428001123070453	7.25030490217834	-0.255464728616864	0.798508222321928	0.999999997573668	-8.03699833299047	0.205843286674958	7.24052268616329	2.12132328082319	0.0406593027315841	0.203944780601983	-4.15342283944805
2748	MYLK	-0.0367019142920635	6.6949029959793	-1.9330705171664	0.0537714728799485	0.325629524170622	-6.02254997742231	-0.0550696809372632	6.77212769796515	-2.29667211346934	0.0222037500671437	0.203075430863962	-5.44334884733102	0.110432223322646	4.64960128554931	0.917530371251333	0.364809292923917	0.650028339113414	-5.81101379721753
2749	MYNN	-0.0170470636267028	5.58464704785102	-1.63794923797697	0.102038766876273	0.447811119752988	-6.54640824591626	-0.0027272216263478	4.40412712168333	-0.228338696939154	0.81951094001374	0.999999997573668	-8.03544811695399	-0.174388073141608	5.02899269911471	-1.63231145016194	0.111099994762411	0.355544433923763	-4.9936079903918
2750	MYO10	-0.00905206261562745	6.96177850426791	-0.589452549855019	0.555814399603126	0.894710516999462	-7.68779298674739	-0.0232914048162695	6.16535927912274	-1.03022583279404	0.303586870460839	0.68328211825136	-7.51944694702339	0.495911628965492	4.31263539465717	2.50094607513116	0.016943046146425	0.123463195300764	-3.41666835518527
2751	MYO16	0.0657223797660657	5.4740086338408	3.20891236807275	0.00141478141844068	0.0426896342153622	-2.78212308510719	0.0784166296877675	3.62219484408736	3.09651046706809	0.00210972385754273	0.0595773584374958	-3.32996181610277	0.513204184176837	5.10002415832998	2.70565915135464	0.0102487116666768	0.0931862627264894	-2.98807115215467
2752	MYO1B	0.0169323906226751	6.65015194811017	0.936718646220685	0.349339252584764	0.755843981189977	-7.44292472895659	0.00621511135219363	5.75996425791613	0.316683424425662	0.751665051680549	0.980247451370631	-8.00327987621169	0.0656799437884587	6.10774821223762	0.722334830651314	0.474631220603249	0.729952004310629	-6.00754661232578
2753	MYO1D	0.0320552939012339	6.29136716610782	2.16896273236234	0.0305391472319596	0.243060960680315	-5.53783419449879	0.00931655949942211	4.78363889919471	0.469009038079144	0.639343466120714	0.920793905278015	-7.95338205153441	0.246887745859526	5.21195163088487	2.03601595201815	0.0489577861370621	0.227438268144119	-4.27644404407019
2754	MYO5A	-0.0347808661342893	10.3505841070905	-2.97103409491307	0.00310562770115968	0.0707238946423619	-3.50654096953377	-0.00984352722268119	9.18207173513119	-0.821611305300881	0.411835031266063	0.780796039742064	-7.71152054715784	0.19929945617194	9.40635603299544	4.0128665545964	0.000280854632173218	0.0124740270778784	0.317222349767013
2755	MYO5C	-0.0398385821255008	4.81835732119999	-2.10965121304989	0.035366874823852	0.262376615564287	-5.66070119373607	0.00585860697189232	3.29652923976226	0.249273930544959	0.803289251594152	0.999999997573668	-8.02656476067407	-0.112636103179974	7.18867756509846	-1.66097923756179	0.105172639530366	0.345234895620339	-4.91227214406222
2756	MYO6	-0.0365134764954582	7.82195969738147	-3.3232828155839	0.000952469883784076	0.0322574761422185	-2.41355095733921	-0.000215233649939773	6.66154830275761	-0.0169195151822538	0.986510078016445	0.999999997573668	-8.06677944744222	0.150543669786915	9.65614665411486	2.00605247190327	0.0522055467240078	0.236263812377137	-4.37542953478237
2757	MYO9A	-0.00884489823208522	9.07213535979953	-1.15435107060044	0.248887861680169	0.660703539732721	-7.21093400794933	-0.0331178642232755	5.7633463814553	-2.51629637669195	0.0122881525467667	0.152325409177139	-4.91938806283109	-0.00186418179660659	8.11649799338687	-0.0340941964053155	0.972985370074281	0.990062922160381	-6.28623180942294
2758	MYO9B	0.0966117673788945	5.77789704283574	4.5736237285709	6.00210568702674e-06	0.00102707084815504	2.37614376962438	0.00775073906580021	6.71477060361566	0.501236228546734	0.616507338391223	0.909137197202313	-7.93996415654662	-0.0659433214172633	7.62887406029799	-0.709229550746097	0.482629046561375	0.736275148934931	-6.0193439952149
2759	MYOM2	-0.0480700024626665	5.45113400289833	-1.29588695422245	0.195590811375996	0.593896451539769	-7.04070028043806	-0.0696807466913873	5.38357205720326	-2.0439837551608	0.0416731595371118	0.272269377222868	-5.98253606056677	-0.136989613591302	5.40510549893164	-0.977359227224473	0.334740892970109	0.623575822645644	-5.77904174306545
2760	MYRIP	0.0557231763547866	6.96288608401629	3.95548930955438	8.70005048608129e-05	0.00655208368899783	-0.165238927191761	0.0643768387644778	6.05496503718347	3.75028854554382	0.000205365748583021	0.0169305289718927	-1.12742442343636	-0.107229947687072	6.13081812523911	-1.49473008682036	0.143468497542054	0.404627913418247	-5.15467384524095
2761	MYSM1	-0.00763785546790269	7.29517886546018	-0.433797056916586	0.664616194987006	0.951539037373948	-7.78803076948318	-0.0118159317182059	5.82134132232149	-0.94130191789366	0.347173345009311	0.726919904237514	-7.60705408160943	0.0519418996469479	8.59726799154878	0.758722511459561	0.452826640213053	0.714582970560927	-6.00798723316759
2762	MYT1	0.0420528022423933	3.29023729545183	1.75125371661363	0.0804933141659109	0.397952052320806	-6.35241866851547	-0.00939529253695305	2.81602708002062	-0.367300058883477	0.713608290842458	0.961130393656412	-7.98974397700481	0.00406665272415278	4.35288035639809	0.025809351115423	0.979548152836655	0.993186311984052	-6.2779382974913
2763	MYT1L	0.00951625977448019	8.43848108987988	0.979617622446227	0.327731610793955	0.737184242082888	-7.39771911639138	-0.00331969447725976	7.64054865042884	-0.261868894472246	0.793570386244894	0.998408951647456	-7.9998126964378	0.0299647317259751	9.68076280431095	0.532028387403443	0.59788783086773	0.813139856436918	-6.14772203544655
2764	MZT1	0.0320337803540394	5.7505498945299	1.51566345786479	0.130213658347108	0.49539121704703	-6.72877474973403	0.0606534537952671	4.59178514091109	3.61047182478109	0.000348400958641492	0.0233291716148849	-1.64530987379478	-0.102042183715615	3.92134103313133	-0.379886027481167	0.706202694623331	0.867992529022112	-6.20883687997032
2765	N4BP1	-0.00819241680059619	5.74728795781264	-0.933654587007982	0.350916539192138	0.757128278878769	-7.45203518518314	0.0231504711966602	4.57268491936752	2.13489829689286	0.0334354950525843	0.243678650730193	-5.79051342242937	0.0166267366952157	5.24859365225827	0.104454785907659	0.917372828227091	0.967176580965961	-6.25141436310023
2766	N4BP2	0.00475315805982023	5.59685303100714	0.281254176445698	0.778627622125967	0.999999421405898	-7.83573807531238	0.0849619972192307	2.16540161762101	3.67337771573994	0.000275221658090051	0.0197207892764152	-1.41772993725721	0.291099508162144	6.17319879700509	2.4409605220369	0.0195553903565739	0.135790274634993	-3.47083912322562
2767	N4BP3	-0.0490743999711881	3.66354487661065	-2.93102205456706	0.00352750096057904	0.0762045680935722	-3.61541226612695	-0.0299905467333408	3.26986780552041	-1.78681608149262	0.0747978229478631	0.363830653400138	-6.46050356544106	-0.173295370348554	4.09673592685265	-1.03324974248622	0.308196024020981	0.599248882305318	-5.764979914583
2768	N6AMT1	-0.00284516685448467	4.96258674750536	-0.155476912758978	0.876505842887272	0.999999421405898	-7.86290778513932	-0.0180861795338917	3.3351055891653	-0.760956627348305	0.447174786035897	0.806716863763965	-7.78355645237213	-0.167608183543133	4.82791535586696	-1.4336132103236	0.160082749742219	0.431034175529803	-5.23633982580575
