Rows	logFC_CMC	AveExpr_CMC	t_CMC	P.Value_CMC	adj.P.Val_CMC	B_CMC	logFC_BrainSeq	AveExpr_BrainSeq	t_BrainSeq	P.Value_BrainSeq	adj.P.Val_BrainSeq	B_BrainSeq	logFC_OLIG2	AveExpr_OLIG2	t_OLIG2	P.Value_OLIG2	adj.P.Val_OLIG2	B_OLIG2
499	CABLES1	-0.0626861049674581	5.18461935934845	-3.10512367332007	0.00200595529192741	0.0541233372853028	-3.10145439064208	-0.0690864700755884	6.06378687728007	-3.27740912930767	0.00114827812668502	0.0441600541570095	-2.75734851534426	-1.03868481141369	4.5760232701796	-4.44884937724477	0.000130509271774342	0.00689152618027929	1.05496186621398
500	CABLES2	-0.00802671719010103	2.87914451846484	-0.403020403888723	0.68709928675081	0.963867702945897	-7.80241552002176	-0.0318205543192566	3.55463644308138	-2.05696272037278	0.040400701860015	0.268269769493042	-5.95664492247597	0.159158617186067	2.1490450579771	0.415934047701837	0.680703031338288	0.849734035852811	-6.32335897397187
501	CABP1	-0.0172996883773855	7.59567800561275	-0.96151410481389	0.336741772618494	0.745290461692225	-7.41988262879607	-0.0563268187684759	8.35938388305724	-2.91587933764082	0.0037661795763658	0.0834546208439207	-3.86002632983922	-0.0795426139356155	3.50388802179879	-0.20630721787565	0.838078635084122	0.931947123479615	-6.39487117274601
502	CABYR	-0.0388715715202349	4.36472665552074	-1.79508313013705	0.0732225356995534	0.381514053194187	-6.26403229804239	-0.0257597646772672	4.15860714895691	-1.05638071916226	0.291493695522355	0.671642265207916	-7.4953838918445	0.128407394820285	4.85766500080496	0.674811672229622	0.50545881038623	0.744660110641615	-6.16019012685926
503	CACHD1	0.000781525155640119	5.9878186152886	0.0438974611319317	0.965003033652002	0.999999421405898	-7.87485251806124	0.060068742292384	4.37867746627464	2.75033372758953	0.00625024829745922	0.107931735780364	-4.3170432036695	-0.495070934983277	4.02040310289832	-1.48649328157178	0.148583488385317	0.402607324598513	-5.33437375654481
504	CACNA1A	-0.000178568960469584	6.80336851868633	-0.012332742368982	0.990164886941907	0.999999421405898	-7.88292111778324	0.012648530761263	6.97520657518807	0.779810876028997	0.436008066810382	0.797333350111759	-7.76052977649853	-0.0417539344086236	7.07062136276899	-0.333740017346485	0.741120422305322	0.885847424561469	-6.26367972952592
505	CACNA1C	-0.0188886685407126	6.51213441090077	-1.66272539831225	0.0969715574304384	0.436437974027168	-6.49385130053037	-0.00985236491782337	4.87513114654438	-0.630596346957212	0.528699504143157	0.859160742456543	-7.85506104932077	0.320557226207538	5.49327290363109	1.7481159891433	0.0916597747810121	0.308461262799313	-4.86348468851684
506	CACNA1D	-0.00770919059465073	6.7158270136741	-0.724912286462494	0.46883274580696	0.840602749484448	-7.61615671683218	0.00278755344664765	4.50114418881989	0.231463534666371	0.817084543648699	0.999999997573668	-8.02886907179557	-0.199857020998137	6.28160414451918	-1.2085241200804	0.237188247707483	0.51272641377582	-5.69513406876564
507	CACNA1E	-0.0247294146330834	8.30578889484807	-2.05312634534466	0.0405613423252804	0.279397829161455	-5.77944768959743	-0.0348037500161373	6.40144700674055	-2.10022386058476	0.0363956087838817	0.254487124984971	-5.85055202870926	-0.162986080092982	5.06444066746045	-0.580170717218393	0.566547787786522	0.782754282423625	-6.21745957741914
508	CACNA2D1	-0.0388201387898064	8.62476517737348	-3.11910082475894	0.00191487315531228	0.0528271234200418	-3.05436907054118	-0.0518438701813107	6.32389567977996	-3.48877366760377	0.000544586341850051	0.0299813533622084	-2.0575638512132	-0.0588146758442665	6.5874722636592	-0.384491798141125	0.703586610549176	0.863742240058913	-6.30090197551653
509	CACNA2D3	0.0493795659984253	7.62205924205339	4.19447450924602	3.21686895272518e-05	0.00337373863515949	0.780341812733086	0.0156784654267505	5.93751910352884	1.16273988623816	0.245695452922412	0.626349804673694	-7.36507864260118	-0.499754575564061	5.85725021857685	-3.11879850034543	0.00424604432560426	0.0546529013310791	-2.17516059613944
510	CACNB2	-0.00674386434893565	6.35155086682558	-0.603376636980702	0.546521927209546	0.891198207797224	-7.69490130592779	0.025745298187134	6.22927873139103	1.65155718973642	0.0994857393933358	0.416995985840473	-6.69944045443992	-0.441069646630399	3.78358912862977	-1.33024883548267	0.194419891061105	0.460020835133652	-5.51176878256263
511	CACNB4	0.00598007961621329	8.35532647227019	0.51781046564941	0.604811302912368	0.923109458907335	-7.74078253571411	0.00859078551016221	6.90248209250259	0.702590317374924	0.482759380890478	0.831882591815962	-7.80681353171021	-0.190860648003445	5.77820083563379	-0.836414252632107	0.410168488688391	0.677021807995557	-6.01101873120566
512	CACNG2	0.000493848143678354	3.41322008938884	0.0265135120221648	0.978857954239395	0.999999421405898	-7.87609103724231	0.00456259817840459	3.12396320663546	0.215238191747381	0.829701952089943	0.999999997573668	-8.03537216067615	0.378283175609584	3.49945693394172	1.10658297881261	0.278110056900111	0.55360295370117	-5.79436807963839
513	CACTIN	0.0546081639081943	3.44720071890891	3.34496367354031	0.00088250196953602	0.0305738173743161	-2.34471837876389	0.00802324476888925	5.42575019050328	0.686603736669568	0.492768864545629	0.837707069727569	-7.81961487831334	0.249220743913822	3.78867790851917	2.12453904914905	0.0428041695349735	0.201516033439278	-4.20695117191679
514	CACYBP	-0.00784969030007134	8.27372211290701	-0.613245059613538	0.539983135204919	0.887510865856673	-7.68727254624901	0.00329761414755776	8.24172256450011	0.283460341052364	0.776984848176273	0.993098409447921	-8.00907634083187	1.04387872569775	4.65915006094698	3.00383053613743	0.00564512275644459	0.0642194342330017	-2.47248487774024
515	CAD	0.0056659379476585	5.21380106831207	0.468964024684989	0.639292405217921	0.939226169507238	-7.75251507886546	-0.0224995975309171	4.71867152408053	-1.83769911289448	0.0669201996849948	0.34575836601816	-6.36695024165124	0.0931241450763846	3.95007595885826	0.417492171543368	0.679576840881036	0.848817611831217	-6.3110615330148
516	CADM2	-0.0215419410410242	9.55739603111979	-1.88741942024084	0.0596620124025308	0.34301700764585	-6.09772414540804	-0.0322370864737994	7.18421027614984	-2.3058462157681	0.0216796851746665	0.201249546682263	-5.4148911878154	-0.0600826089683173	7.55733851958109	-0.377649012320852	0.70860547369787	0.865676099643824	-6.341684444371
517	CADM4	-0.00287548026416431	6.99047756744861	-0.225782241279528	0.821459730459406	0.999999421405898	-7.85475944093921	0.0123323102383017	6.99187877808094	1.13321103171705	0.257870187946853	0.639140836212969	-7.3984559471481	-0.0145204092451307	5.12473871639452	-0.0965847628118705	0.923760242146435	0.967914091301286	-6.30274551363407
518	CADPS	0.00296614299925654	9.0787246909416	0.274949599882074	0.783464449077984	0.999999421405898	-7.82816172514983	-0.0181535275338364	8.31539478355814	-1.49898855982689	0.134741844400956	0.478936356523935	-6.939867245689	-0.4239510331795	5.67986799754724	-1.88897357718477	0.0695393338276838	0.267411470225463	-4.73191598066249
519	CALCOCO1	-0.00478638191728537	7.92185095802756	-0.440969637531631	0.659418727081596	0.948843636108925	-7.77960773973392	-0.0143733357619103	7.72557293200748	-1.30381296500517	0.193119875824446	0.562303983172512	-7.20455192809078	0.0680401002521824	8.05896238808387	0.755913147851578	0.456161190679744	0.711545640571817	-6.11162901055761
520	CALCOCO2	-0.0249270881093644	6.90310999888093	-1.52431657382165	0.128039137481741	0.492228276700116	-6.7229042293208	-0.0139732289814179	6.578283788531	-0.955015244489543	0.340202684287653	0.720832936419355	-7.59723581431536	0.0556573594409611	8.14595298835295	0.538223707641855	0.594774920709443	0.799828251434947	-6.22933958739421
521	CALD1	-0.00103332958953903	6.82700590724826	-0.069089588429844	0.944944936193405	0.999999421405898	-7.88706213999512	-0.0193938933014192	6.83903675311545	-1.23442114545916	0.217840951336319	0.593314129335949	-7.28396316064341	0.0257380545601799	9.89716291347128	0.201462740268983	0.841827237255084	0.933239842872213	-6.39561668427023
522	CALM1	-0.0138496449578088	12.0270894682732	-1.05776061070513	0.29065698668163	0.698834185948345	-7.30885135241447	-0.0117446254373356	11.8493188445133	-0.67360492427394	0.500989265760542	0.843469534515503	-7.84198059060764	0.00747111357473703	8.43293528563198	0.0617205850127722	0.951234061834778	0.980521382576874	-6.32407263074315
523	CALM3	0.0330954753268072	9.8474572712663	2.20739565494347	0.0277234896389402	0.230851102646934	-5.45372345015618	0.0214699493349502	12.4426685376033	1.23139355166214	0.218969306426694	0.594404516181925	-7.27878751435385	-0.12539886155512	4.39148952442845	-0.424264927387698	0.674690381026883	0.846131304261364	-6.28352262541567
524	CALU	0.00071586899028477	6.21043152062365	0.0631719305070521	0.949653933913611	0.999999421405898	-7.88183578171841	0.015411965102746	6.41895187186304	1.31738171605413	0.188537892198269	0.555435165988137	-7.18965695858121	0.120373044939696	5.12939723750545	0.925699442221774	0.36269659061789	0.637023892932178	-5.93197157278124
525	CAMK1D	-0.054539198869477	7.75448930095347	-4.63865378733318	4.44541257663412e-06	0.000802952646654537	2.68026134521823	-0.0244274071675154	6.91691431584883	-1.95415737101962	0.0514466654902082	0.306200175063671	-6.1491470885968	-0.150209498506592	4.98144056151682	-0.622456643205093	0.53879570395104	0.76658884932355	-6.2107944643963
526	CAMK2B	-0.0179787792179569	8.80887371722275	-1.56128587818275	0.119066241343247	0.47850941553428	-6.66231327722758	-0.00546364213665617	9.29603714445614	-0.332591934932049	0.739633456674425	0.973256206123528	-8.00110551526747	-0.589884097583382	4.17450826268818	-5.15467655103735	1.937811865492e-05	0.00222664237298674	2.87313433994945
527	CAMK2D	-0.00324537645747975	8.57788766001424	-0.252014516789003	0.8011296732482	0.999999421405898	-7.84721320343591	0.0681938695084275	7.2057651040227	4.33060759803284	1.92424370515413e-05	0.0050010767753955	1.10537813293617	0.150156421376815	5.77443950135111	1.19197330846915	0.243509264024062	0.51797011220826	-5.61736922752051
528	CAMK2G	-0.061349430718096	8.66836762632941	-4.24062912004239	2.63953102029459e-05	0.00298496529729836	0.969827582756833	-0.0165358759374376	7.96401090861576	-1.21749950436583	0.224201539821441	0.601137683445004	-7.31469388377054	-0.290779171381266	5.71229432819563	-1.45279156817221	0.157656182819582	0.414230140539315	-5.38935767774214
529	CAMK2N1	-0.00355421665270583	8.35019085582298	-0.203652220483815	0.838705158620972	0.999999421405898	-7.85590160796384	0.0249226595591224	9.02109557672007	1.36540951718354	0.172966110401861	0.534622523060297	-7.12916541910813	-0.0171379532546731	6.77733739496063	-0.0744996047604697	0.941154939966444	0.975573144380843	-6.4150326930876
530	CAMK4	-0.0326658293923445	8.25318326365927	-2.30974224915634	0.0212942410169354	0.202880296282231	-5.22505759479817	-0.0326462788996289	6.30122176574984	-1.62912381974533	0.10415039012877	0.425229590999572	-6.7313555002431	0.132672004643156	4.28235472046327	0.394677895905807	0.696140827023715	0.860078879878073	-6.31910411108451
531	CAMKK2	-0.0373406709043043	7.90780696802958	-2.4571091069025	0.0143323473905883	0.168223987197293	-4.8732702984538	-0.0176102278621614	9.06675227824038	-1.23651888635629	0.217061608844465	0.592552220293642	-7.30087833866465	-0.149050653846439	4.97762406948448	-0.725759014390109	0.474149909243485	0.720881006679877	-6.1397793257207
532	CAMSAP1	-0.00174269242520002	7.40650903118161	-0.191465079263878	0.84823616658754	0.999999421405898	-7.85505906510821	0.0121058506325781	6.387129669901	1.33097191815237	0.184029870278791	0.550467904090828	-7.16011952586813	-0.130329190991331	5.90687458114489	-0.849101428291835	0.403194002573763	0.672853300800768	-6.02529818016962
533	CAMSAP2	-0.01540041114157	8.84531902732564	-1.9448765553868	0.0523299306533956	0.32177340337939	-5.99211444917115	0.0088537571726435	7.352961299679	0.938120169349117	0.34880362181434	0.728487433519626	-7.60953558915864	0.124838134895208	7.94906545102601	1.24240801847963	0.224630710872236	0.499454092601436	-5.65353585163679
534	CAMTA1	-0.0206237094779381	8.12071605370299	-2.03711906256066	0.0421452765780677	0.285617155757045	-5.80611362386305	-0.0177567617253284	7.1920895308508	-1.27222294625664	0.204104629579517	0.578075728554941	-7.2361723247153	-0.137932182426248	7.29604427500945	-1.22069637615172	0.232618140339539	0.507168453006145	-5.6634366858747
535	CAND1	-0.0240508604967377	9.22393550950114	-3.1348352507711	0.00181690616455595	0.0513670971088047	-3.01435375996386	-0.00366359669953851	7.06669784982689	-0.457266987270655	0.647751469898289	0.925840881854983	-7.95279293576326	-0.159329752035061	6.79169344016663	-1.36558139289406	0.183193940693382	0.445301139522275	-5.49399515016649
536	CANX	0.0182862442574619	10.5258526643133	1.50837973986854	0.132066238100167	0.499715282657163	-6.74843136485118	0.0101143531062103	8.99548560545545	0.864233006676226	0.388028060333925	0.760736718820898	-7.68609390700785	0.0978123097805201	7.60714737921794	0.614270162677339	0.544111868052312	0.769433177226163	-6.20655904390312
537	CAP1	0.0102176749806974	8.46042399086445	0.913890484458544	0.361199028660066	0.76570002539838	-7.46569723200382	0.0144298956554723	8.27984627393924	1.70183975683986	0.0896377877743575	0.398528478400687	-6.62060015668352	1.01096884440447	3.46622180151602	3.37319006213526	0.00223343249325351	0.0370183438594924	-1.6153757013259
538	CAP2	0.0341080456772341	7.58103070249875	2.31281818064741	0.0211230771739185	0.201841012966061	-5.22117351437135	-0.0345279093246325	7.88852534881101	-2.53184087861455	0.0117657572282601	0.149353177225011	-4.86740224822682	-0.380724572678742	3.1612485413317	-1.01389197476528	0.319517854099688	0.598060075613104	-5.88913891778022
539	CAPN2	0.0245914373045247	7.29666893966364	1.8918308558188	0.0590702947329031	0.341123083037924	-6.09149392876877	0.0220936410994169	6.75130003923154	1.56595224851348	0.11822719666458	0.451072922600353	-6.83031319351542	-0.256459600291411	7.31869192424874	-2.47120497711271	0.0199741614319365	0.134655805954947	-3.5806029074696
540	CAPRIN1	-0.0143980835136521	8.9599486574305	-2.02915733572711	0.0429524463917594	0.289252470070597	-5.82148545870014	-0.00218369029572655	7.93777673022129	-0.338423089687633	0.735239155423211	0.971593082360199	-7.99902640916031	-0.135458084257179	6.15850943650314	-1.13819032609013	0.264910774902537	0.540557801756826	-5.7753477303119
541	CAPZA1	-0.00256802750760305	7.36976378154245	-0.246731978060442	0.80521328062307	0.999999421405898	-7.84915862853078	-0.0203803301609677	5.72108547450984	-1.76824277457118	0.0778564474515003	0.370186283789552	-6.50455869867974	-0.643156299955442	5.0928999273541	-2.59381997430554	0.0150686310830142	0.114334998696469	-3.38435484746323
542	CAPZA2	0.0133899728759342	9.19675648537166	1.18606253659961	0.236140650326105	0.645441184844682	-7.17737850746615	0.0140363134881219	7.57324992312874	0.867267546439683	0.386365799114437	0.758968201942814	-7.68440665925805	-0.0853900162538197	4.51258054790634	-0.45574776495487	0.652168354536009	0.83431819237963	-6.28801131213202
543	CAPZB	-0.00756173123307459	7.02031687696335	-0.593129840640508	0.553352798786092	0.893805532034714	-7.70561709727724	0.0178251624307662	8.16529897794066	2.17334386493454	0.0303975413315024	0.233314845009153	-5.71463318882565	-0.134563039486176	4.38221004001416	-0.691812887510069	0.494884772202875	0.736037690739105	-6.12492173395108
544	CARF	-0.0173208997293803	6.78730540249592	-1.72015530278666	0.0860007063922498	0.411493446148347	-6.40251941195736	0.00353374232053097	4.78735424280248	0.237546915041685	0.812365942387263	0.999999997573668	-8.03806121688569	0.314414893237391	5.88900944120388	1.85601904694966	0.0742530069663299	0.276942767821137	-4.77194123915161
545	CARHSP1	0.0633700868999028	4.51510668342574	2.5808533903247	0.0101292322880687	0.139396401931973	-4.5677642124691	0.0222220052137663	5.42385179854317	0.985191870564321	0.325183090980954	0.707258648965801	-7.56522292736959	0.554955974154003	3.94639885225588	2.3032496569187	0.0290906333828422	0.165305042713526	-3.96064853096066
546	CARS	-0.00950127404344608	5.8680509112964	-0.666319864500929	0.505502934027952	0.865714851250571	-7.64824669614485	-0.00312366035170263	6.53253777169866	-0.238455003236156	0.811662161685524	0.999999997573668	-8.02895419567831	0.528814484785501	5.50108081620892	3.69360574703114	0.000974768801885332	0.0226111548865901	-0.794269095369815
547	CASC4	-0.00582802229384801	8.15580003509081	-0.512548061770501	0.608485692557345	0.924946320277083	-7.75084049272944	0.0113796879509288	7.50472588907656	1.07032792997227	0.285179696988041	0.665993135223055	-7.49405881943228	-0.00205119845347679	7.28354998200295	-0.0231830664753069	0.981672516577611	0.991596111224196	-6.26781068004193
548	CASD1	-0.0113265928089309	7.96841149164194	-1.1784496672134	0.239157754178702	0.649115892064194	-7.1829949084991	0.00861490515151916	6.26546413188848	0.746812969284761	0.455657726569376	0.812884635398194	-7.78024970921157	-0.199863120450916	5.69853781231322	-1.01044606301189	0.321135536395442	0.598844475707262	-5.90294232028684
549	CASP2	0.00143715676046012	3.82585319836694	0.0956852847657826	0.923807486027195	0.999999421405898	-7.86922915334753	0.000883118802909034	3.62606437768836	0.0623126602726991	0.950347988703103	0.999999997573668	-8.05032403266619	-0.127093881414031	5.77801328775419	-1.03825002264421	0.308243588457005	0.586421238145357	-5.84425596075229
550	CAT	-0.0505098695914261	6.29117082239418	-2.26129011275048	0.0241546724679245	0.217022315573942	-5.3326648587293	-0.0507371291814472	5.0292013211413	-2.2384768559969	0.0257928823634205	0.217312119868511	-5.56449374279705	-0.573840055977722	4.51029323650378	-2.21090652363922	0.0355819803243594	0.183462887697543	-4.13510280984145
551	CATSPERG	0.0356986812449847	2.22430333546645	1.25060760945957	0.211641558672607	0.615387324215039	-7.09772106766956	0.0162330093312875	2.05075988847911	0.713429664761014	0.476036279660299	0.828247976735252	-7.79873717325008	0.246854637244783	3.91681546076737	1.07072408260714	0.293649273030126	0.571124234876042	-5.82949816185511
552	CBFB	0.0595766490295013	5.39810346626181	3.91030922846902	0.000104424382345471	0.00746175325496069	-0.34728053254427	0.0630251774769075	4.91563346375941	3.68650369148101	0.000261899285331731	0.0192603234273744	-1.37474964860597	-0.361363723951271	5.72310848787343	-1.74557621822542	0.0921081104818975	0.309809517130981	-4.93777072305868
553	CBLB	0.00855958973072169	4.52442609608161	0.688744467853612	0.491292047652465	0.857848157857185	-7.64134028344973	0.0197291047923814	3.35184501541058	1.25478161279497	0.210361702551033	0.584141374102904	-7.27048988602641	0.0023878340984914	5.9846977535604	0.0186747092944025	0.985236138502507	0.992991814200108	-6.34852943368158
554	CBWD2	0.00449809748648309	4.75225646550208	0.199442746577399	0.841994589448642	0.999999421405898	-7.86556265251778	-0.0226833727833811	4.82699173517532	-1.14086894562649	0.254673206654125	0.636433988076002	-7.41455299607805	0.219521426706141	4.27225956010248	1.09172636122866	0.284474974009552	0.56023800976108	-5.7661437813499
555	CBX1	-0.0041096971737955	6.56129809914811	-0.368175522906527	0.712892572737843	0.973955179187151	-7.81206108448658	0.0132122603460711	6.54465660707755	1.42072423851109	0.156251492077484	0.51064799222424	-7.04363950579454	-0.25578219382802	3.93340154483894	-1.46222588662716	0.155072813916539	0.411587307217346	-5.3314821118424
556	CBX3	0.0116017052281882	7.58006806992757	0.915225764820567	0.360498422376706	0.764967990428186	-7.46212185303694	0.0141953023186635	6.94304764798179	1.17226329318045	0.241856682279473	0.621315189491278	-7.36921090567525	0.409838086830156	6.43632767004442	2.77031954225866	0.00994390858171305	0.0903296311024143	-3.0054813715131
557	CBX4	0.0179779667825407	4.16046433879072	1.00868995148602	0.313593688927299	0.724642132995651	-7.36968876615607	0.0128884990168166	4.77236684378765	0.811698806621899	0.417494026183994	0.783388815162184	-7.72867624900183	0.0708108378707274	3.73976877546831	0.268581639382111	0.790266653188484	0.909422734312403	-6.36360757944194
558	CBX6	0.00948955314460161	7.68017754092513	0.756088144475305	0.449939610183754	0.829289204994292	-7.60050089655315	0.0126316630763439	7.7648012460746	0.82566995791777	0.409531213401262	0.778997232236707	-7.7291808907344	0.18619511723613	6.0627605017989	1.3518935543335	0.18748126992826	0.451824067135468	-5.51079080587578
559	CC2D1A	0.0283065038271939	5.11286787272888	1.70631610547064	0.0885478539688907	0.417233637994719	-6.42914765012706	0.0511295475456669	6.38518250652399	4.08022139502608	5.53016321317987e-05	0.00819453560075747	0.0948520511629205	0.203632946935378	6.25423175278077	1.45087223844418	0.158185936864624	0.414748321435243	-5.34313025122644
560	CCAR2	0.00127668039320379	6.08957973685114	0.13591947983602	0.89193767194345	0.999999421405898	-7.86611031655548	0.00952113690246331	7.55314235396426	1.23293969270684	0.218392549037355	0.593553943094434	-7.29578287806795	0.0842858959423079	4.80236291439639	0.46341987005418	0.646729257421832	0.831289635257233	-6.26968319295425
561	CCDC112	0.0245412968547258	5.44206874884429	1.60028164560265	0.110145018934418	0.460442292266829	-6.60604487461313	0.0176390835751655	4.25404430560323	1.04853405413084	0.295087105402174	0.675050824143956	-7.50719739255496	-0.014190210250752	5.62838932984234	-0.113957903967807	0.910103373198534	0.962548868106653	-6.2976318354598
562	CCDC117	-0.0144622467784549	5.16896058485871	-0.941181986870801	0.347049748476888	0.753234642680563	-7.43916103617134	0.0314998817296936	4.11741208788036	1.94077727568026	0.0530556732895259	0.311396372538881	-6.185536821438	-0.0168092085025494	5.11175561561703	-0.0747843135755594	0.940930490138807	0.975573144380843	-6.39458482025943
563	CCDC12	-0.00343810064684636	4.4001173239653	-0.192422779994852	0.847486367082611	0.999999421405898	-7.86398171008692	0.00309027838066375	6.1780088312255	0.193929396414557	0.846339154899844	0.999999997573668	-8.04062486518787	0.335819336727696	4.35965752444324	1.65173799042741	0.110021817011246	0.343058906139242	-5.09418723673113
564	CCDC136	-4.19637617160927e-05	6.81756290384238	-0.00330813207498419	0.997361769272997	0.999999421405898	-7.87526951716332	-0.0202866882989502	7.05794980174976	-1.59334739373052	0.111948713762023	0.440385217246502	-6.76988559127447	0.210006165004045	7.08244119972605	1.83816497173719	0.0769200608783471	0.279728888804515	-4.69142074985792
565	CCDC148	0.0131421688503438	4.66934683289785	0.639979326302606	0.522468633450666	0.876170803098118	-7.67364900082023	-0.00953121315692963	1.78105033601672	-0.445804784235704	0.656002848289449	0.92917251779787	-7.94847409050975	0.358162885689023	3.29596455724775	1.62372841637053	0.115901833667168	0.351269329875115	-5.07738753332749
566	CCDC149	0.0130487162651793	6.13838362885924	1.06194737569604	0.288753789009089	0.696725646169133	-7.31770947486327	-0.0133468121504277	5.42155820449726	-0.987316426081981	0.324142225531918	0.70602228498671	-7.57142584303026	-0.0816901332544723	5.44821649953337	-0.611541588043692	0.545889858618757	0.7699358592245	-6.16542695037229
567	CCDC15	0.00279293130043731	2.55488692793315	0.0912229497542027	0.927350659440998	0.999999421405898	-7.88130371345384	-0.0195212911871477	0.829557791019302	-0.929262008002611	0.353368074306557	0.731673136117275	-7.64020666151553	-0.00386983172652779	4.27333095838481	-0.0253525366670687	0.979957796157772	0.991210001987425	-6.39769951720203
568	CCDC171	-0.00212758312327563	6.43839216169054	-0.137339516605084	0.89081573379059	0.999999421405898	-7.86483720174348	-0.0122028017659738	2.5742085768418	-0.552424063759037	0.58099630377273	0.890002489512734	-7.9103369151954	0.225507124618368	6.25342184044403	1.45340338936534	0.157487612588816	0.414122284924842	-5.37825818777182
569	CCDC18	-0.00747055767248644	4.51334203431421	-0.499224197028169	0.617833131773948	0.929525625638642	-7.75353523830567	-0.00649315157483964	2.61865449303776	-0.328495112386144	0.742725904529669	0.975165598086988	-8.00891149073308	0.383755892608512	4.27754730129864	1.87583226232338	0.0713870231064863	0.271304104784452	-4.72188989606442
570	CCDC25	-0.0104673178929868	6.91305399364942	-0.688564226916135	0.491405405555852	0.857858027809033	-7.65052457376171	-0.0190681601704712	6.64013683117137	-1.21965319667318	0.223384675009159	0.600101718043175	-7.32714323276457	-0.0881518641534424	5.82849448210945	-0.475623034425772	0.638118893449974	0.825737272597237	-6.29570506346034
571	CCDC40	0.00689792242367295	3.50961944525342	0.28486241008526	0.775863261535392	0.999258642307754	-7.84353499758772	-0.0478158396380006	3.1369621165098	-1.30196033268169	0.193751804381886	0.562678294952335	-7.22504033972754	0.144305089587331	3.6677719063237	0.545171852406131	0.590052722606372	0.796695567275737	-6.24968073852012
572	CCDC43	-0.0263741267921209	4.56958853248182	-1.96637251810563	0.0497884307647333	0.312820909513189	-5.95585662420204	-0.00671771403592572	5.2701292532357	-0.611341615937469	0.541354379216989	0.86623479608821	-7.87820429027179	0.0656222324516308	4.71956901835082	0.257759020347376	0.798521961107416	0.912937887236872	-6.38034311547173
573	CCDC50	0.0111407793803517	6.72983128635286	1.01142897011003	0.312282761592826	0.722897350394214	-7.37276326956593	-0.00974554388688819	4.89289604751325	-0.578781196107927	0.563094154592072	0.881069976174984	-7.90044479612916	-0.0312648418343421	7.79935290840492	-0.17190627211475	0.864776547005556	0.94370902389728	-6.40668660687942
574	CCDC59	0.00236758721112937	4.86450951361824	0.1643554462274	0.86951536517299	0.999999421405898	-7.87082433587063	-0.00515151099950691	4.28835288381844	-0.371671931445651	0.710353007177016	0.959020339148826	-7.98635555377517	0.18261769736361	5.86187826060299	1.43616486269017	0.162292669500475	0.420468497920624	-5.34346376912476
575	CCDC6	-0.0225616528707041	7.16375177977136	-1.81413776116247	0.070234182693259	0.373390177389018	-6.23913178907025	0.0034452124944045	5.72196781077858	0.262665945918962	0.792956408265334	0.998209799223433	-8.01871705461492	0.032356351567635	5.25402049164724	0.231102465689932	0.818954886411569	0.923114862999744	-6.34733713138499
576	CCDC62	0.0274315416422458	4.3601652944421	1.31681880103009	0.188480893477199	0.584731397822275	-7.02084386577679	0.036721035621321	1.72944070770426	1.63906173606351	0.102062875148399	0.421336587293881	-6.71601582993152	0.715324405126736	3.82023724814923	1.54740957257375	0.133255851630626	0.380270982575095	-5.26301274190329
577	CCDC66	0.00738915098162476	6.95492044067458	0.591463122460476	0.554467846002535	0.894092292283071	-7.70297570784296	0.0199112985879908	5.02711516926799	1.08583488065846	0.278269374471296	0.65980865751397	-7.46777368653046	0.217145703530094	7.66585464235968	2.49996255421152	0.0187066409371084	0.129530525465372	-3.56087853595211
578	CCDC82	-0.0156041429617584	6.73309164199085	-0.950048463313739	0.342530103765256	0.750438679155519	-7.43179292428664	0.00693383786327758	6.14282859094062	0.425816190890887	0.670493015210589	0.938182737499432	-7.97257853603139	-0.12139205310379	8.8028812821305	-1.13491141138076	0.266258512906252	0.541606339281586	-5.72803277788637
579	CCDC84	0.00211151147263927	5.46554659037808	0.129165461948921	0.897276797032377	0.999999421405898	-7.87034508505367	0.0111878536574617	5.19096757259954	0.634810528004078	0.525950105507938	0.857058333460013	-7.86626942865629	-0.415748831861784	7.64583967794166	-2.97260991745009	0.00609504265424893	0.0675861399709282	-2.55440102185882
580	CCDC88A	0.0061206237024654	9.44006739629026	0.541579448388594	0.588340812022949	0.91546624589266	-7.73388279409676	0.00227615204786405	7.79972723900518	0.178808977245792	0.858187004338195	0.999999997573668	-8.04638148278203	0.139218894285214	11.085996743857	1.05612818058911	0.300147304194152	0.5771038308884	-5.86446866330376
581	CCDC91	0.00142953711939576	8.18927792398982	0.0958273167736476	0.923694734599131	0.999999421405898	-7.87124479044008	-0.00684879224941622	6.18006916256425	-0.554847157024291	0.579339391407566	0.889070279007567	-7.89979882173983	-0.000531385775873586	6.05246514638365	-0.0051276411804603	0.995945960915268	0.997461788073283	-6.38535379549936
582	CCDC93	0.00886890927858325	6.36989604315576	0.742684996565974	0.458008643418954	0.834055947832042	-7.61344488821665	0.0341507476315787	4.78602096148834	2.27401268232132	0.0235458121852518	0.208597897620797	-5.49439242480489	-0.0918756041249203	7.8384045161819	-0.874398241531625	0.389513140014418	0.663356905840408	-6.02757317528328
583	CCNB1IP1	0.0135864353982008	6.2613796179622	0.760018856294983	0.447588636128386	0.826795612963086	-7.5935035100129	-0.00779075969824107	5.26809144937831	-0.383729370140466	0.701402688867313	0.954143265172889	-7.987375954142	-0.212144787792502	4.00829134316818	-0.850135405789379	0.402628919500198	0.672489942379836	-6.05617764201414
